True Cost 	Penalty 	Adjusted Cost
6.264602E-02	0.000000E+00	6.264602E-02
6.881701E-02	0.000000E+00	6.881701E-02
7.731800E-02	0.000000E+00	7.731800E-02
7.787900E-02	0.000000E+00	7.787900E-02
8.799251E-02	0.000000E+00	8.799251E-02
6.766353E-02	0.000000E+00	6.766353E-02
8.656185E-02	0.000000E+00	8.656185E-02
8.269302E-02	0.000000E+00	8.269302E-02
9.120827E-02	0.000000E+00	9.120827E-02
1.419803E-01	0.000000E+00	1.419803E-01
2.267922E-01	0.000000E+00	2.267922E-01
1.786934E-01	0.000000E+00	1.786934E-01
6.999225E-02	0.000000E+00	6.999225E-02
1.286047E-01	0.000000E+00	1.286047E-01
1.219085E-01	0.000000E+00	1.219085E-01
1.415293E-01	0.000000E+00	1.415293E-01
1.186151E-01	0.000000E+00	1.186151E-01
8.093508E-02	0.000000E+00	8.093508E-02
5.291808E-02	0.000000E+00	5.291808E-02
1.100288E-01	0.000000E+00	1.100288E-01
1.101639E-01	0.000000E+00	1.101639E-01
7.883479E-02	0.000000E+00	7.883479E-02
9.126294E-02	0.000000E+00	9.126294E-02
4.822408E-02	0.000000E+00	4.822408E-02
5.651052E-02	0.000000E+00	5.651052E-02
2.250389E-01	0.000000E+00	2.250389E-01
5.706899E-02	0.000000E+00	5.706899E-02
5.154955E-02	0.000000E+00	5.154955E-02
9.531356E-02	0.000000E+00	9.531356E-02
3.314837E-01	0.000000E+00	3.314837E-01
1.505072E-01	0.000000E+00	1.505072E-01
2.069052E-01	0.000000E+00	2.069052E-01
3.414299E-01	0.000000E+00	3.414299E-01
5.474958E-02	0.000000E+00	5.474958E-02
1.231151E-01	0.000000E+00	1.231151E-01
6.898609E-02	0.000000E+00	6.898609E-02
6.754725E-02	0.000000E+00	6.754725E-02
1.551329E-01	0.000000E+00	1.551329E-01
7.787712E-02	0.000000E+00	7.787712E-02
6.752313E-02	0.000000E+00	6.752313E-02
1.987598E-01	0.000000E+00	1.987598E-01
4.455119E-02	0.000000E+00	4.455119E-02
1.414734E-01	0.000000E+00	1.414734E-01
8.765236E-02	0.000000E+00	8.765236E-02
1.842281E-01	0.000000E+00	1.842281E-01
1.546735E-01	0.000000E+00	1.546735E-01
1.892805E-01	0.000000E+00	1.892805E-01
7.567476E-02	0.000000E+00	7.567476E-02
9.124762E-02	0.000000E+00	9.124762E-02
1.748050E-01	0.000000E+00	1.748050E-01
1.051537E-01	0.000000E+00	1.051537E-01
5.070669E-02	0.000000E+00	5.070669E-02
1.020870E-01	0.000000E+00	1.020870E-01
1.561444E-01	0.000000E+00	1.561444E-01
6.250636E-02	0.000000E+00	6.250636E-02
1.060892E-01	0.000000E+00	1.060892E-01
6.801463E-02	0.000000E+00	6.801463E-02
1.451004E-01	0.000000E+00	1.451004E-01
1.357921E-01	0.000000E+00	1.357921E-01
2.214892E-01	0.000000E+00	2.214892E-01
2.770457E-01	0.000000E+00	2.770457E-01
7.411065E-02	0.000000E+00	7.411065E-02
7.841140E-02	0.000000E+00	7.841140E-02
1.146496E-01	0.000000E+00	1.146496E-01
1.048410E-01	0.000000E+00	1.048410E-01
1.650699E-01	0.000000E+00	1.650699E-01
1.179049E-01	0.000000E+00	1.179049E-01
6.776729E-02	0.000000E+00	6.776729E-02
9.756444E-02	0.000000E+00	9.756444E-02
1.988044E-01	0.000000E+00	1.988044E-01
2.177815E-01	0.000000E+00	2.177815E-01
6.477811E-02	0.000000E+00	6.477811E-02
6.520207E-02	0.000000E+00	6.520207E-02
1.413503E-01	0.000000E+00	1.413503E-01
8.535045E-02	0.000000E+00	8.535045E-02
1.207125E-01	0.000000E+00	1.207125E-01
7.572912E-02	0.000000E+00	7.572912E-02
5.862514E-02	0.000000E+00	5.862514E-02
8.131050E-02	0.000000E+00	8.131050E-02
6.249562E-02	0.000000E+00	6.249562E-02
5.267115E-02	0.000000E+00	5.267115E-02
8.420643E-02	0.000000E+00	8.420643E-02
8.372083E-02	0.000000E+00	8.372083E-02
2.879090E-01	0.000000E+00	2.879090E-01
9.574598E-02	0.000000E+00	9.574598E-02
2.333099E-01	0.000000E+00	2.333099E-01
1.692705E-01	0.000000E+00	1.692705E-01
7.144047E-02	0.000000E+00	7.144047E-02
2.846093E-01	0.000000E+00	2.846093E-01
4.536987E-02	0.000000E+00	4.536987E-02
7.077094E-02	0.000000E+00	7.077094E-02
1.357046E-01	0.000000E+00	1.357046E-01
1.101805E-01	0.000000E+00	1.101805E-01
4.918225E-02	0.000000E+00	4.918225E-02
1.223373E-01	0.000000E+00	1.223373E-01
4.644872E-02	0.000000E+00	4.644872E-02
6.612822E-02	0.000000E+00	6.612822E-02
1.506506E-01	0.000000E+00	1.506506E-01
1.106640E-01	0.000000E+00	1.106640E-01
5.828857E-02	0.000000E+00	5.828857E-02
1.152499E-01	0.000000E+00	1.152499E-01
1.812960E-01	0.000000E+00	1.812960E-01
8.033846E-02	0.000000E+00	8.033846E-02
1.891965E-01	0.000000E+00	1.891965E-01
5.604705E-02	0.000000E+00	5.604705E-02
1.258725E-01	0.000000E+00	1.258725E-01
2.207432E-01	0.000000E+00	2.207432E-01
5.807468E-02	0.000000E+00	5.807468E-02
4.692537E-02	0.000000E+00	4.692537E-02
2.306504E-01	0.000000E+00	2.306504E-01
7.037060E-02	0.000000E+00	7.037060E-02
2.679859E-01	0.000000E+00	2.679859E-01
2.251898E-01	0.000000E+00	2.251898E-01
4.461473E-02	0.000000E+00	4.461473E-02
8.732272E-02	0.000000E+00	8.732272E-02
9.269459E-02	0.000000E+00	9.269459E-02
1.619857E-01	0.000000E+00	1.619857E-01
5.837058E-02	0.000000E+00	5.837058E-02
9.120617E-02	0.000000E+00	9.120617E-02
6.550298E-02	0.000000E+00	6.550298E-02
1.168321E-01	0.000000E+00	1.168321E-01
1.692014E-01	0.000000E+00	1.692014E-01
1.037746E-01	0.000000E+00	1.037746E-01
1.436233E-01	0.000000E+00	1.436233E-01
1.727200E-01	0.000000E+00	1.727200E-01
3.417889E-01	0.000000E+00	3.417889E-01
1.364978E-01	0.000000E+00	1.364978E-01
1.444192E-01	0.000000E+00	1.444192E-01
1.014300E-01	0.000000E+00	1.014300E-01
3.548335E-01	0.000000E+00	3.548335E-01
2.196596E-01	0.000000E+00	2.196596E-01
7.315809E-02	0.000000E+00	7.315809E-02
6.655753E-02	0.000000E+00	6.655753E-02
7.229143E-02	0.000000E+00	7.229143E-02
1.212149E-01	0.000000E+00	1.212149E-01
1.181424E-01	0.000000E+00	1.181424E-01
1.011428E-01	0.000000E+00	1.011428E-01
1.853606E-01	0.000000E+00	1.853606E-01
4.572459E-02	0.000000E+00	4.572459E-02
1.461174E-01	0.000000E+00	1.461174E-01
1.960517E-01	0.000000E+00	1.960517E-01
6.109854E-02	0.000000E+00	6.109854E-02
5.645466E-02	0.000000E+00	5.645466E-02
8.357768E-02	0.000000E+00	8.357768E-02
1.823149E-01	0.000000E+00	1.823149E-01
6.754149E-02	0.000000E+00	6.754149E-02
8.770879E-02	0.000000E+00	8.770879E-02
7.200558E-02	0.000000E+00	7.200558E-02
1.708235E-01	0.000000E+00	1.708235E-01
6.446505E-02	0.000000E+00	6.446505E-02
1.857205E-01	0.000000E+00	1.857205E-01
5.973052E-02	0.000000E+00	5.973052E-02
1.392235E-01	0.000000E+00	1.392235E-01
1.142682E-01	0.000000E+00	1.142682E-01
6.884266E-02	0.000000E+00	6.884266E-02
1.567689E-01	0.000000E+00	1.567689E-01
2.193377E-01	0.000000E+00	2.193377E-01
6.844721E-02	0.000000E+00	6.844721E-02
1.505337E-01	0.000000E+00	1.505337E-01
1.210825E-01	0.000000E+00	1.210825E-01
9.371439E-02	0.000000E+00	9.371439E-02
1.266024E-01	0.000000E+00	1.266024E-01
3.017288E-01	0.000000E+00	3.017288E-01
1.815916E-01	0.000000E+00	1.815916E-01
2.096746E-01	0.000000E+00	2.096746E-01
2.270992E-01	0.000000E+00	2.270992E-01
2.936032E-01	0.000000E+00	2.936032E-01
1.503588E-01	0.000000E+00	1.503588E-01
8.552940E-02	0.000000E+00	8.552940E-02
1.760657E-01	0.000000E+00	1.760657E-01
5.237478E-02	0.000000E+00	5.237478E-02
4.755123E-02	0.000000E+00	4.755123E-02
5.888117E-02	0.000000E+00	5.888117E-02
9.031623E-02	0.000000E+00	9.031623E-02
1.190166E-01	0.000000E+00	1.190166E-01
1.014873E-01	0.000000E+00	1.014873E-01
1.681668E-01	0.000000E+00	1.681668E-01
1.179586E-01	0.000000E+00	1.179586E-01
1.167147E-01	0.000000E+00	1.167147E-01
1.018627E-01	0.000000E+00	1.018627E-01
1.585818E-01	0.000000E+00	1.585818E-01
1.837710E-01	0.000000E+00	1.837710E-01
7.994893E-02	0.000000E+00	7.994893E-02
5.814278E-02	0.000000E+00	5.814278E-02
1.385900E-01	0.000000E+00	1.385900E-01
9.789672E-02	0.000000E+00	9.789672E-02
6.157717E-02	0.000000E+00	6.157717E-02
1.552492E-01	0.000000E+00	1.552492E-01
1.798934E-01	0.000000E+00	1.798934E-01
9.228979E-02	0.000000E+00	9.228979E-02
6.375430E-02	0.000000E+00	6.375430E-02
2.252562E-01	0.000000E+00	2.252562E-01
2.098193E-01	0.000000E+00	2.098193E-01
2.222083E-01	0.000000E+00	2.222083E-01
6.175036E-02	0.000000E+00	6.175036E-02
1.009826E-01	0.000000E+00	1.009826E-01
9.454985E-02	0.000000E+00	9.454985E-02
1.084808E-01	0.000000E+00	1.084808E-01
1.459582E-01	0.000000E+00	1.459582E-01
1.444505E-01	0.000000E+00	1.444505E-01
1.124320E-01	0.000000E+00	1.124320E-01
1.478883E-01	0.000000E+00	1.478883E-01
4.803694E-02	0.000000E+00	4.803694E-02
1.863296E-01	0.000000E+00	1.863296E-01
8.723962E-02	0.000000E+00	8.723962E-02
2.723495E-01	0.000000E+00	2.723495E-01
2.084460E-01	0.000000E+00	2.084460E-01
1.690615E-01	0.000000E+00	1.690615E-01
1.005279E-01	0.000000E+00	1.005279E-01
6.802756E-02	0.000000E+00	6.802756E-02
1.033082E-01	0.000000E+00	1.033082E-01
1.081873E-01	0.000000E+00	1.081873E-01
1.908852E-01	0.000000E+00	1.908852E-01
1.046023E-01	0.000000E+00	1.046023E-01
6.324583E-02	0.000000E+00	6.324583E-02
3.992478E-02	0.000000E+00	3.992478E-02
1.947571E-01	0.000000E+00	1.947571E-01
1.166413E-01	0.000000E+00	1.166413E-01
1.387717E-01	0.000000E+00	1.387717E-01
1.589973E-01	0.000000E+00	1.589973E-01
4.433442E-02	0.000000E+00	4.433442E-02
1.732996E-01	0.000000E+00	1.732996E-01
5.811414E-02	0.000000E+00	5.811414E-02
2.351855E-01	0.000000E+00	2.351855E-01
8.224180E-02	0.000000E+00	8.224180E-02
2.223646E-01	0.000000E+00	2.223646E-01
1.546385E-01	0.000000E+00	1.546385E-01
5.597801E-02	0.000000E+00	5.597801E-02
5.594755E-02	0.000000E+00	5.594755E-02
4.875315E-02	0.000000E+00	4.875315E-02
1.424997E-01	0.000000E+00	1.424997E-01
1.705264E-01	0.000000E+00	1.705264E-01
4.716991E-02	0.000000E+00	4.716991E-02
2.171447E-01	0.000000E+00	2.171447E-01
2.449009E-01	0.000000E+00	2.449009E-01
6.614273E-02	0.000000E+00	6.614273E-02
1.152819E-01	0.000000E+00	1.152819E-01
1.876726E-01	0.000000E+00	1.876726E-01
6.518097E-02	0.000000E+00	6.518097E-02
1.003944E-01	0.000000E+00	1.003944E-01
1.124866E-01	0.000000E+00	1.124866E-01
5.910084E-02	0.000000E+00	5.910084E-02
4.330696E-02	0.000000E+00	4.330696E-02
8.481604E-02	0.000000E+00	8.481604E-02
1.010667E-01	0.000000E+00	1.010667E-01
4.971927E-02	0.000000E+00	4.971927E-02
9.837842E-02	0.000000E+00	9.837842E-02
1.854351E-01	0.000000E+00	1.854351E-01
1.093251E-01	0.000000E+00	1.093251E-01
9.817673E-02	0.000000E+00	9.817673E-02
6.178334E-02	0.000000E+00	6.178334E-02
1.947881E-01	0.000000E+00	1.947881E-01
9.926594E-02	0.000000E+00	9.926594E-02
6.246547E-02	0.000000E+00	6.246547E-02
1.732793E-01	0.000000E+00	1.732793E-01
1.206034E-01	0.000000E+00	1.206034E-01
1.601686E-01	0.000000E+00	1.601686E-01
1.316891E-01	0.000000E+00	1.316891E-01
7.540011E-02	0.000000E+00	7.540011E-02
1.419758E-01	0.000000E+00	1.419758E-01
1.157051E-01	0.000000E+00	1.157051E-01
1.756659E-01	0.000000E+00	1.756659E-01
1.520564E-01	0.000000E+00	1.520564E-01
2.348868E-01	0.000000E+00	2.348868E-01
2.196438E-01	0.000000E+00	2.196438E-01
8.675498E-02	0.000000E+00	8.675498E-02
8.602966E-02	0.000000E+00	8.602966E-02
8.535937E-02	0.000000E+00	8.535937E-02
9.243292E-02	0.000000E+00	9.243292E-02
7.761040E-02	0.000000E+00	7.761040E-02
5.260191E-02	0.000000E+00	5.260191E-02
8.764598E-02	0.000000E+00	8.764598E-02
1.333660E-01	0.000000E+00	1.333660E-01
9.239839E-02	0.000000E+00	9.239839E-02
4.490157E-02	0.000000E+00	4.490157E-02
1.157867E-01	0.000000E+00	1.157867E-01
1.096568E-01	0.000000E+00	1.096568E-01
9.772233E-02	0.000000E+00	9.772233E-02
6.300097E-02	0.000000E+00	6.300097E-02
3.069606E-01	0.000000E+00	3.069606E-01
1.142236E-01	0.000000E+00	1.142236E-01
6.146774E-02	0.000000E+00	6.146774E-02
5.171270E-02	0.000000E+00	5.171270E-02
6.172816E-02	0.000000E+00	6.172816E-02
2.264732E-01	0.000000E+00	2.264732E-01
8.440021E-02	0.000000E+00	8.440021E-02
9.409814E-02	0.000000E+00	9.409814E-02
9.267803E-02	0.000000E+00	9.267803E-02
7.480313E-02	0.000000E+00	7.480313E-02
6.006280E-02	0.000000E+00	6.006280E-02
5.271537E-02	0.000000E+00	5.271537E-02
8.083492E-02	0.000000E+00	8.083492E-02
7.379998E-02	0.000000E+00	7.379998E-02
7.680819E-02	0.000000E+00	7.680819E-02
6.772430E-02	0.000000E+00	6.772430E-02
1.084397E-01	0.000000E+00	1.084397E-01
1.776429E-01	0.000000E+00	1.776429E-01
7.995863E-02	0.000000E+00	7.995863E-02
2.892231E-01	0.000000E+00	2.892231E-01
2.124500E-01	0.000000E+00	2.124500E-01
2.700523E-01	0.000000E+00	2.700523E-01
1.180817E-01	0.000000E+00	1.180817E-01
1.033399E-01	0.000000E+00	1.033399E-01
3.071978E-01	0.000000E+00	3.071978E-01
1.441978E-01	0.000000E+00	1.441978E-01
7.682054E-02	0.000000E+00	7.682054E-02
6.428709E-02	0.000000E+00	6.428709E-02
1.333089E-01	0.000000E+00	1.333089E-01
6.574349E-02	0.000000E+00	6.574349E-02
1.299003E-01	0.000000E+00	1.299003E-01
7.075626E-02	0.000000E+00	7.075626E-02
9.529599E-02	0.000000E+00	9.529599E-02
8.442707E-02	0.000000E+00	8.442707E-02
8.318007E-02	0.000000E+00	8.318007E-02
4.620075E-02	0.000000E+00	4.620075E-02
9.208067E-02	0.000000E+00	9.208067E-02
1.188116E-01	0.000000E+00	1.188116E-01
1.616155E-01	0.000000E+00	1.616155E-01
7.632051E-02	0.000000E+00	7.632051E-02
1.005714E-01	0.000000E+00	1.005714E-01
3.036070E-01	0.000000E+00	3.036070E-01
8.640672E-02	0.000000E+00	8.640672E-02
5.353773E-02	0.000000E+00	5.353773E-02
6.968630E-02	0.000000E+00	6.968630E-02
3.354253E-01	0.000000E+00	3.354253E-01
1.054469E-01	0.000000E+00	1.054469E-01
1.227448E-01	0.000000E+00	1.227448E-01
1.655240E-01	0.000000E+00	1.655240E-01
6.253833E-02	0.000000E+00	6.253833E-02
1.240515E-01	0.000000E+00	1.240515E-01
9.457304E-02	0.000000E+00	9.457304E-02
4.821768E-02	0.000000E+00	4.821768E-02
4.900644E-02	0.000000E+00	4.900644E-02
1.619365E-01	0.000000E+00	1.619365E-01
5.296180E-02	0.000000E+00	5.296180E-02
8.636103E-02	0.000000E+00	8.636103E-02
1.570555E-01	0.000000E+00	1.570555E-01
1.169298E-01	0.000000E+00	1.169298E-01
1.169762E-01	0.000000E+00	1.169762E-01
7.681794E-02	0.000000E+00	7.681794E-02
1.414640E-01	0.000000E+00	1.414640E-01
6.721675E-02	0.000000E+00	6.721675E-02
1.496581E-01	0.000000E+00	1.496581E-01
6.245485E-02	0.000000E+00	6.245485E-02
5.816741E-02	0.000000E+00	5.816741E-02
1.567212E-01	0.000000E+00	1.567212E-01
8.410931E-02	0.000000E+00	8.410931E-02
6.240039E-02	0.000000E+00	6.240039E-02
7.716687E-02	0.000000E+00	7.716687E-02
6.622815E-02	0.000000E+00	6.622815E-02
1.554404E-01	0.000000E+00	1.554404E-01
6.809077E-02	0.000000E+00	6.809077E-02
5.685777E-02	0.000000E+00	5.685777E-02
1.528809E-01	0.000000E+00	1.528809E-01
1.638215E-01	0.000000E+00	1.638215E-01
1.008114E-01	0.000000E+00	1.008114E-01
6.418016E-02	0.000000E+00	6.418016E-02
7.257839E-02	0.000000E+00	7.257839E-02
1.024735E-01	0.000000E+00	1.024735E-01
9.688166E-02	0.000000E+00	9.688166E-02
7.468497E-02	0.000000E+00	7.468497E-02
5.796898E-02	0.000000E+00	5.796898E-02
8.463211E-02	0.000000E+00	8.463211E-02
4.897067E-02	0.000000E+00	4.897067E-02
7.038334E-02	0.000000E+00	7.038334E-02
4.609353E-02	0.000000E+00	4.609353E-02
6.740381E-02	0.000000E+00	6.740381E-02
2.071241E-01	0.000000E+00	2.071241E-01
5.841997E-02	0.000000E+00	5.841997E-02
8.829047E-02	0.000000E+00	8.829047E-02
7.679984E-02	0.000000E+00	7.679984E-02
8.672081E-02	0.000000E+00	8.672081E-02
4.875815E-02	0.000000E+00	4.875815E-02
9.057159E-02	0.000000E+00	9.057159E-02
9.563252E-02	0.000000E+00	9.563252E-02
1.327021E-01	0.000000E+00	1.327021E-01
4.473003E-02	0.000000E+00	4.473003E-02
1.153219E-01	0.000000E+00	1.153219E-01
6.155004E-02	0.000000E+00	6.155004E-02
1.454545E-01	0.000000E+00	1.454545E-01
1.068156E-01	0.000000E+00	1.068156E-01
2.000034E-01	0.000000E+00	2.000034E-01
1.087944E-01	0.000000E+00	1.087944E-01
1.458843E-01	0.000000E+00	1.458843E-01
9.949856E-02	0.000000E+00	9.949856E-02
8.409477E-02	0.000000E+00	8.409477E-02
7.365943E-02	0.000000E+00	7.365943E-02
6.048932E-02	0.000000E+00	6.048932E-02
8.206334E-02	0.000000E+00	8.206334E-02
9.890100E-02	0.000000E+00	9.890100E-02
1.569437E-01	0.000000E+00	1.569437E-01
1.058783E-01	0.000000E+00	1.058783E-01
9.277545E-02	0.000000E+00	9.277545E-02
5.439865E-02	0.000000E+00	5.439865E-02
9.278715E-02	0.000000E+00	9.278715E-02
4.758151E-02	0.000000E+00	4.758151E-02
7.523351E-02	0.000000E+00	7.523351E-02
1.496571E-01	0.000000E+00	1.496571E-01
7.749477E-02	0.000000E+00	7.749477E-02
5.539580E-02	0.000000E+00	5.539580E-02
4.930412E-02	0.000000E+00	4.930412E-02
6.498069E-02	0.000000E+00	6.498069E-02
8.709891E-02	0.000000E+00	8.709891E-02
9.323015E-02	0.000000E+00	9.323015E-02
1.307122E-01	0.000000E+00	1.307122E-01
7.237214E-02	0.000000E+00	7.237214E-02
5.823967E-02	0.000000E+00	5.823967E-02
7.734153E-02	0.000000E+00	7.734153E-02
4.058940E-02	0.000000E+00	4.058940E-02
1.462815E-01	0.000000E+00	1.462815E-01
5.336588E-02	0.000000E+00	5.336588E-02
1.667013E-01	0.000000E+00	1.667013E-01
6.924757E-02	0.000000E+00	6.924757E-02
1.119381E-01	0.000000E+00	1.119381E-01
1.009278E-01	0.000000E+00	1.009278E-01
4.950247E-02	0.000000E+00	4.950247E-02
4.782916E-02	0.000000E+00	4.782916E-02
1.208323E-01	0.000000E+00	1.208323E-01
4.543087E-02	0.000000E+00	4.543087E-02
1.211864E-01	0.000000E+00	1.211864E-01
4.254146E-02	0.000000E+00	4.254146E-02
4.951410E-02	0.000000E+00	4.951410E-02
8.766368E-02	0.000000E+00	8.766368E-02
8.145999E-02	0.000000E+00	8.145999E-02
