True Cost 	Penalty 	Adjusted Cost
7.231180E-02	0.000000E+00	7.231180E-02
8.094272E-02	0.000000E+00	8.094272E-02
6.112540E-02	0.000000E+00	6.112540E-02
1.363797E-01	0.000000E+00	1.363797E-01
6.091109E-02	0.000000E+00	6.091109E-02
8.479079E-02	0.000000E+00	8.479079E-02
9.276988E-02	0.000000E+00	9.276988E-02
6.252151E-02	0.000000E+00	6.252151E-02
1.495369E-01	0.000000E+00	1.495369E-01
7.931811E-02	0.000000E+00	7.931811E-02
2.639465E-01	0.000000E+00	2.639465E-01
6.000996E-02	0.000000E+00	6.000996E-02
1.975433E-01	0.000000E+00	1.975433E-01
6.510527E-02	0.000000E+00	6.510527E-02
7.806471E-02	0.000000E+00	7.806471E-02
8.389153E-02	0.000000E+00	8.389153E-02
8.550657E-02	0.000000E+00	8.550657E-02
9.500637E-02	0.000000E+00	9.500637E-02
2.701025E-01	0.000000E+00	2.701025E-01
8.983848E-02	0.000000E+00	8.983848E-02
1.543857E-01	0.000000E+00	1.543857E-01
6.092726E-02	0.000000E+00	6.092726E-02
1.225560E-01	0.000000E+00	1.225560E-01
2.309994E-01	0.000000E+00	2.309994E-01
6.964199E-02	0.000000E+00	6.964199E-02
1.627976E-01	0.000000E+00	1.627976E-01
5.985396E-02	0.000000E+00	5.985396E-02
8.542116E-02	0.000000E+00	8.542116E-02
3.591689E-01	0.000000E+00	3.591689E-01
9.772260E-02	0.000000E+00	9.772260E-02
1.000685E-01	0.000000E+00	1.000685E-01
2.538380E-01	0.000000E+00	2.538380E-01
7.708585E-02	0.000000E+00	7.708585E-02
1.956935E-01	0.000000E+00	1.956935E-01
8.903070E-02	0.000000E+00	8.903070E-02
6.205440E-02	0.000000E+00	6.205440E-02
6.422452E-02	0.000000E+00	6.422452E-02
2.774073E-01	0.000000E+00	2.774073E-01
2.812693E-01	0.000000E+00	2.812693E-01
1.275640E-01	0.000000E+00	1.275640E-01
5.099614E-02	0.000000E+00	5.099614E-02
6.693178E-02	0.000000E+00	6.693178E-02
8.712089E-02	0.000000E+00	8.712089E-02
8.060964E-02	0.000000E+00	8.060964E-02
9.585573E-02	0.000000E+00	9.585573E-02
7.211740E-02	0.000000E+00	7.211740E-02
9.473777E-02	0.000000E+00	9.473777E-02
8.829112E-02	0.000000E+00	8.829112E-02
9.612443E-02	0.000000E+00	9.612443E-02
1.256170E-01	0.000000E+00	1.256170E-01
2.101637E-01	0.000000E+00	2.101637E-01
1.639017E-01	0.000000E+00	1.639017E-01
6.382950E-02	0.000000E+00	6.382950E-02
1.162326E-01	0.000000E+00	1.162326E-01
1.145354E-01	0.000000E+00	1.145354E-01
1.303204E-01	0.000000E+00	1.303204E-01
1.108695E-01	0.000000E+00	1.108695E-01
8.623598E-02	0.000000E+00	8.623598E-02
5.333229E-02	0.000000E+00	5.333229E-02
1.309918E-01	0.000000E+00	1.309918E-01
9.533000E-02	0.000000E+00	9.533000E-02
8.982695E-02	0.000000E+00	8.982695E-02
9.945138E-02	0.000000E+00	9.945138E-02
5.205967E-02	0.000000E+00	5.205967E-02
6.038418E-02	0.000000E+00	6.038418E-02
2.163370E-01	0.000000E+00	2.163370E-01
6.082342E-02	0.000000E+00	6.082342E-02
5.108475E-02	0.000000E+00	5.108475E-02
1.024871E-01	0.000000E+00	1.024871E-01
3.402820E-01	0.000000E+00	3.402820E-01
1.671104E-01	0.000000E+00	1.671104E-01
2.131875E-01	0.000000E+00	2.131875E-01
3.498760E-01	0.000000E+00	3.498760E-01
5.486304E-02	0.000000E+00	5.486304E-02
1.340540E-01	0.000000E+00	1.340540E-01
7.642268E-02	0.000000E+00	7.642268E-02
7.014321E-02	0.000000E+00	7.014321E-02
1.769938E-01	0.000000E+00	1.769938E-01
8.388963E-02	0.000000E+00	8.388963E-02
6.048428E-02	0.000000E+00	6.048428E-02
2.104505E-01	0.000000E+00	2.104505E-01
5.678234E-02	0.000000E+00	5.678234E-02
1.325649E-01	0.000000E+00	1.325649E-01
9.411365E-02	0.000000E+00	9.411365E-02
1.962198E-01	0.000000E+00	1.962198E-01
1.648845E-01	0.000000E+00	1.648845E-01
1.728881E-01	0.000000E+00	1.728881E-01
8.512659E-02	0.000000E+00	8.512659E-02
8.940154E-02	0.000000E+00	8.940154E-02
1.863248E-01	0.000000E+00	1.863248E-01
9.701738E-02	0.000000E+00	9.701738E-02
5.442975E-02	0.000000E+00	5.442975E-02
1.128536E-01	0.000000E+00	1.128536E-01
1.714598E-01	0.000000E+00	1.714598E-01
6.860263E-02	0.000000E+00	6.860263E-02
9.431638E-02	0.000000E+00	9.431638E-02
7.263186E-02	0.000000E+00	7.263186E-02
1.553517E-01	0.000000E+00	1.553517E-01
1.504894E-01	0.000000E+00	1.504894E-01
2.313737E-01	0.000000E+00	2.313737E-01
2.879236E-01	0.000000E+00	2.879236E-01
6.333191E-02	0.000000E+00	6.333191E-02
6.639750E-02	0.000000E+00	6.639750E-02
1.252897E-01	0.000000E+00	1.252897E-01
1.139018E-01	0.000000E+00	1.139018E-01
1.766329E-01	0.000000E+00	1.766329E-01
1.034897E-01	0.000000E+00	1.034897E-01
7.047047E-02	0.000000E+00	7.047047E-02
1.055689E-01	0.000000E+00	1.055689E-01
2.095622E-01	0.000000E+00	2.095622E-01
2.309562E-01	0.000000E+00	2.309562E-01
7.073390E-02	0.000000E+00	7.073390E-02
7.245451E-02	0.000000E+00	7.245451E-02
1.513283E-01	0.000000E+00	1.513283E-01
9.068912E-02	0.000000E+00	9.068912E-02
1.290697E-01	0.000000E+00	1.290697E-01
6.849010E-02	0.000000E+00	6.849010E-02
7.357813E-02	0.000000E+00	7.357813E-02
8.919133E-02	0.000000E+00	8.919133E-02
5.618054E-02	0.000000E+00	5.618054E-02
6.241019E-02	0.000000E+00	6.241019E-02
8.003432E-02	0.000000E+00	8.003432E-02
1.032935E-01	0.000000E+00	1.032935E-01
2.965737E-01	0.000000E+00	2.965737E-01
1.039436E-01	0.000000E+00	1.039436E-01
2.435093E-01	0.000000E+00	2.435093E-01
1.507823E-01	0.000000E+00	1.507823E-01
8.686526E-02	0.000000E+00	8.686526E-02
2.960597E-01	0.000000E+00	2.960597E-01
4.393057E-02	0.000000E+00	4.393057E-02
6.401206E-02	0.000000E+00	6.401206E-02
1.466767E-01	0.000000E+00	1.466767E-01
1.181881E-01	0.000000E+00	1.181881E-01
4.838944E-02	0.000000E+00	4.838944E-02
1.331912E-01	0.000000E+00	1.331912E-01
4.565798E-02	0.000000E+00	4.565798E-02
6.244592E-02	0.000000E+00	6.244592E-02
1.320761E-01	0.000000E+00	1.320761E-01
1.213413E-01	0.000000E+00	1.213413E-01
6.964868E-02	0.000000E+00	6.964868E-02
1.246764E-01	0.000000E+00	1.246764E-01
1.738383E-01	0.000000E+00	1.738383E-01
9.195489E-02	0.000000E+00	9.195489E-02
2.004257E-01	0.000000E+00	2.004257E-01
5.862413E-02	0.000000E+00	5.862413E-02
1.351695E-01	0.000000E+00	1.351695E-01
2.341219E-01	0.000000E+00	2.341219E-01
7.212781E-02	0.000000E+00	7.212781E-02
4.456184E-02	0.000000E+00	4.456184E-02
2.423735E-01	0.000000E+00	2.423735E-01
5.995844E-02	0.000000E+00	5.995844E-02
2.769848E-01	0.000000E+00	2.769848E-01
2.375949E-01	0.000000E+00	2.375949E-01
4.963325E-02	0.000000E+00	4.963325E-02
7.303884E-02	0.000000E+00	7.303884E-02
1.008539E-01	0.000000E+00	1.008539E-01
1.710949E-01	0.000000E+00	1.710949E-01
5.606266E-02	0.000000E+00	5.606266E-02
1.116783E-01	0.000000E+00	1.116783E-01
6.594539E-02	0.000000E+00	6.594539E-02
1.331374E-01	0.000000E+00	1.331374E-01
1.846021E-01	0.000000E+00	1.846021E-01
1.157383E-01	0.000000E+00	1.157383E-01
1.548484E-01	0.000000E+00	1.548484E-01
1.641668E-01	0.000000E+00	1.641668E-01
3.500900E-01	0.000000E+00	3.500900E-01
1.499400E-01	0.000000E+00	1.499400E-01
1.354579E-01	0.000000E+00	1.354579E-01
8.788875E-02	0.000000E+00	8.788875E-02
3.628772E-01	0.000000E+00	3.628772E-01
2.285845E-01	0.000000E+00	2.285845E-01
6.964446E-02	0.000000E+00	6.964446E-02
6.451599E-02	0.000000E+00	6.451599E-02
8.187272E-02	0.000000E+00	8.187272E-02
1.372211E-01	0.000000E+00	1.372211E-01
1.088275E-01	0.000000E+00	1.088275E-01
1.098892E-01	0.000000E+00	1.098892E-01
1.759274E-01	0.000000E+00	1.759274E-01
4.517658E-02	0.000000E+00	4.517658E-02
1.564908E-01	0.000000E+00	1.564908E-01
2.120941E-01	0.000000E+00	2.120941E-01
5.875240E-02	0.000000E+00	5.875240E-02
4.681699E-02	0.000000E+00	4.681699E-02
9.278072E-02	0.000000E+00	9.278072E-02
1.692077E-01	0.000000E+00	1.692077E-01
7.631597E-02	0.000000E+00	7.631597E-02
9.398733E-02	0.000000E+00	9.398733E-02
6.863069E-02	0.000000E+00	6.863069E-02
1.829538E-01	0.000000E+00	1.829538E-01
6.884903E-02	0.000000E+00	6.884903E-02
1.978320E-01	0.000000E+00	1.978320E-01
6.749251E-02	0.000000E+00	6.749251E-02
1.314771E-01	0.000000E+00	1.314771E-01
9.870125E-02	0.000000E+00	9.870125E-02
7.337438E-02	0.000000E+00	7.337438E-02
1.447040E-01	0.000000E+00	1.447040E-01
1.991778E-01	0.000000E+00	1.991778E-01
7.469949E-02	0.000000E+00	7.469949E-02
1.643552E-01	0.000000E+00	1.643552E-01
1.159908E-01	0.000000E+00	1.159908E-01
1.074679E-01	0.000000E+00	1.074679E-01
1.092066E-01	0.000000E+00	1.092066E-01
3.105544E-01	0.000000E+00	3.105544E-01
1.717599E-01	0.000000E+00	1.717599E-01
2.219322E-01	0.000000E+00	2.219322E-01
2.073530E-01	0.000000E+00	2.073530E-01
3.028291E-01	0.000000E+00	3.028291E-01
1.444889E-01	0.000000E+00	1.444889E-01
9.406471E-02	0.000000E+00	9.406471E-02
1.667566E-01	0.000000E+00	1.667566E-01
5.189080E-02	0.000000E+00	5.189080E-02
5.329265E-02	0.000000E+00	5.329265E-02
4.915019E-02	0.000000E+00	4.915019E-02
8.368050E-02	0.000000E+00	8.368050E-02
1.120599E-01	0.000000E+00	1.120599E-01
1.131362E-01	0.000000E+00	1.131362E-01
1.504643E-01	0.000000E+00	1.504643E-01
1.300028E-01	0.000000E+00	1.300028E-01
1.257140E-01	0.000000E+00	1.257140E-01
1.102179E-01	0.000000E+00	1.102179E-01
1.729466E-01	0.000000E+00	1.729466E-01
1.651571E-01	0.000000E+00	1.651571E-01
8.834678E-02	0.000000E+00	8.834678E-02
6.281338E-02	0.000000E+00	6.281338E-02
1.485514E-01	0.000000E+00	1.485514E-01
1.071000E-01	0.000000E+00	1.071000E-01
6.900549E-02	0.000000E+00	6.900549E-02
1.634428E-01	0.000000E+00	1.634428E-01
1.749341E-01	0.000000E+00	1.749341E-01
8.197420E-02	0.000000E+00	8.197420E-02
6.241684E-02	0.000000E+00	6.241684E-02
2.172555E-01	0.000000E+00	2.172555E-01
2.201232E-01	0.000000E+00	2.201232E-01
2.149167E-01	0.000000E+00	2.149167E-01
5.659829E-02	0.000000E+00	5.659829E-02
9.955993E-02	0.000000E+00	9.955993E-02
8.796448E-02	0.000000E+00	8.796448E-02
1.221417E-01	0.000000E+00	1.221417E-01
1.290608E-01	0.000000E+00	1.290608E-01
1.531890E-01	0.000000E+00	1.531890E-01
1.279569E-01	0.000000E+00	1.279569E-01
1.298414E-01	0.000000E+00	1.298414E-01
4.866631E-02	0.000000E+00	4.866631E-02
1.733616E-01	0.000000E+00	1.733616E-01
9.782184E-02	0.000000E+00	9.782184E-02
2.826648E-01	0.000000E+00	2.826648E-01
1.913018E-01	0.000000E+00	1.913018E-01
1.788068E-01	0.000000E+00	1.788068E-01
1.120878E-01	0.000000E+00	1.120878E-01
6.475724E-02	0.000000E+00	6.475724E-02
8.417720E-02	0.000000E+00	8.417720E-02
1.207332E-01	0.000000E+00	1.207332E-01
1.825221E-01	0.000000E+00	1.825221E-01
1.121341E-01	0.000000E+00	1.121341E-01
7.243525E-02	0.000000E+00	7.243525E-02
4.516729E-02	0.000000E+00	4.516729E-02
2.047822E-01	0.000000E+00	2.047822E-01
1.382750E-01	0.000000E+00	1.382750E-01
1.477749E-01	0.000000E+00	1.477749E-01
1.694910E-01	0.000000E+00	1.694910E-01
5.087804E-02	0.000000E+00	5.087804E-02
1.848369E-01	0.000000E+00	1.848369E-01
5.804128E-02	0.000000E+00	5.804128E-02
2.266328E-01	0.000000E+00	2.266328E-01
8.638582E-02	0.000000E+00	8.638582E-02
2.032862E-01	0.000000E+00	2.032862E-01
1.528590E-01	0.000000E+00	1.528590E-01
6.219426E-02	0.000000E+00	6.219426E-02
6.378575E-02	0.000000E+00	6.378575E-02
5.089031E-02	0.000000E+00	5.089031E-02
1.550066E-01	0.000000E+00	1.550066E-01
1.799294E-01	0.000000E+00	1.799294E-01
4.523146E-02	0.000000E+00	4.523146E-02
2.270610E-01	0.000000E+00	2.270610E-01
2.257805E-01	0.000000E+00	2.257805E-01
5.700254E-02	0.000000E+00	5.700254E-02
1.242154E-01	0.000000E+00	1.242154E-01
1.692583E-01	0.000000E+00	1.692583E-01
6.032452E-02	0.000000E+00	6.032452E-02
1.140066E-01	0.000000E+00	1.140066E-01
9.964678E-02	0.000000E+00	9.964678E-02
7.504632E-02	0.000000E+00	7.504632E-02
4.074257E-02	0.000000E+00	4.074257E-02
9.364533E-02	0.000000E+00	9.364533E-02
8.491340E-02	0.000000E+00	8.491340E-02
5.124138E-02	0.000000E+00	5.124138E-02
1.075158E-01	0.000000E+00	1.075158E-01
1.729966E-01	0.000000E+00	1.729966E-01
1.184549E-01	0.000000E+00	1.184549E-01
8.673344E-02	0.000000E+00	8.673344E-02
7.768711E-02	0.000000E+00	7.768711E-02
1.833209E-01	0.000000E+00	1.833209E-01
1.087631E-01	0.000000E+00	1.087631E-01
7.106692E-02	0.000000E+00	7.106692E-02
1.591483E-01	0.000000E+00	1.591483E-01
1.325351E-01	0.000000E+00	1.325351E-01
1.522532E-01	0.000000E+00	1.522532E-01
1.453137E-01	0.000000E+00	1.453137E-01
7.142893E-02	0.000000E+00	7.142893E-02
1.511380E-01	0.000000E+00	1.511380E-01
1.005733E-01	0.000000E+00	1.005733E-01
1.849079E-01	0.000000E+00	1.849079E-01
1.612386E-01	0.000000E+00	1.612386E-01
2.443654E-01	0.000000E+00	2.443654E-01
2.002960E-01	0.000000E+00	2.002960E-01
8.705575E-02	0.000000E+00	8.705575E-02
6.957225E-02	0.000000E+00	6.957225E-02
7.790674E-02	0.000000E+00	7.790674E-02
1.036044E-01	0.000000E+00	1.036044E-01
7.276902E-02	0.000000E+00	7.276902E-02
6.939970E-02	0.000000E+00	6.939970E-02
9.634942E-02	0.000000E+00	9.634942E-02
1.156356E-01	0.000000E+00	1.156356E-01
9.960914E-02	0.000000E+00	9.960914E-02
4.888612E-02	0.000000E+00	4.888612E-02
1.328695E-01	0.000000E+00	1.328695E-01
9.110684E-02	0.000000E+00	9.110684E-02
9.502474E-02	0.000000E+00	9.502474E-02
6.148487E-02	0.000000E+00	6.148487E-02
3.171904E-01	0.000000E+00	3.171904E-01
1.227783E-01	0.000000E+00	1.227783E-01
8.073460E-02	0.000000E+00	8.073460E-02
6.634472E-02	0.000000E+00	6.634472E-02
5.994025E-02	0.000000E+00	5.994025E-02
2.146949E-01	0.000000E+00	2.146949E-01
7.931620E-02	0.000000E+00	7.931620E-02
1.028905E-01	0.000000E+00	1.028905E-01
9.891295E-02	0.000000E+00	9.891295E-02
7.040609E-02	0.000000E+00	7.040609E-02
6.834438E-02	0.000000E+00	6.834438E-02
4.824737E-02	0.000000E+00	4.824737E-02
7.645985E-02	0.000000E+00	7.645985E-02
7.211962E-02	0.000000E+00	7.211962E-02
6.903517E-02	0.000000E+00	6.903517E-02
7.104416E-02	0.000000E+00	7.104416E-02
1.157381E-01	0.000000E+00	1.157381E-01
1.683959E-01	0.000000E+00	1.683959E-01
8.578673E-02	0.000000E+00	8.578673E-02
3.001899E-01	0.000000E+00	3.001899E-01
2.007335E-01	0.000000E+00	2.007335E-01
2.794561E-01	0.000000E+00	2.794561E-01
1.276193E-01	0.000000E+00	1.276193E-01
1.111442E-01	0.000000E+00	1.111442E-01
3.180810E-01	0.000000E+00	3.180810E-01
1.650243E-01	0.000000E+00	1.650243E-01
8.349190E-02	0.000000E+00	8.349190E-02
6.456658E-02	0.000000E+00	6.456658E-02
1.457911E-01	0.000000E+00	1.457911E-01
5.839979E-02	0.000000E+00	5.839979E-02
1.445426E-01	0.000000E+00	1.445426E-01
7.390906E-02	0.000000E+00	7.390906E-02
8.329175E-02	0.000000E+00	8.329175E-02
9.758806E-02	0.000000E+00	9.758806E-02
9.323954E-02	0.000000E+00	9.323954E-02
5.758284E-02	0.000000E+00	5.758284E-02
6.656905E-02	0.000000E+00	6.656905E-02
1.603566E-01	0.000000E+00	1.603566E-01
5.248169E-02	0.000000E+00	5.248169E-02
8.137637E-02	0.000000E+00	8.137637E-02
1.163082E-01	0.000000E+00	1.163082E-01
1.905376E-01	0.000000E+00	1.905376E-01
7.443760E-02	0.000000E+00	7.443760E-02
1.133009E-01	0.000000E+00	1.133009E-01
4.378680E-02	0.000000E+00	4.378680E-02
1.198463E-01	0.000000E+00	1.198463E-01
1.262943E-01	0.000000E+00	1.262943E-01
1.046354E-01	0.000000E+00	1.046354E-01
6.817849E-02	0.000000E+00	6.817849E-02
1.738041E-01	0.000000E+00	1.738041E-01
1.895227E-01	0.000000E+00	1.895227E-01
5.661233E-02	0.000000E+00	5.661233E-02
6.088496E-02	0.000000E+00	6.088496E-02
4.891564E-02	0.000000E+00	4.891564E-02
7.933610E-02	0.000000E+00	7.933610E-02
1.567102E-01	0.000000E+00	1.567102E-01
7.104027E-02	0.000000E+00	7.104027E-02
6.609544E-02	0.000000E+00	6.609544E-02
7.414992E-02	0.000000E+00	7.414992E-02
1.359956E-01	0.000000E+00	1.359956E-01
1.494254E-01	0.000000E+00	1.494254E-01
1.517631E-01	0.000000E+00	1.517631E-01
6.837000E-02	0.000000E+00	6.837000E-02
1.600744E-01	0.000000E+00	1.600744E-01
5.743220E-02	0.000000E+00	5.743220E-02
6.756441E-02	0.000000E+00	6.756441E-02
1.690122E-01	0.000000E+00	1.690122E-01
9.416505E-02	0.000000E+00	9.416505E-02
6.794893E-02	0.000000E+00	6.794893E-02
6.599245E-02	0.000000E+00	6.599245E-02
1.527483E-01	0.000000E+00	1.527483E-01
3.407100E-01	0.000000E+00	3.407100E-01
5.339943E-02	0.000000E+00	5.339943E-02
5.798544E-02	0.000000E+00	5.798544E-02
1.332584E-01	0.000000E+00	1.332584E-01
6.888931E-02	0.000000E+00	6.888931E-02
5.775346E-02	0.000000E+00	5.775346E-02
1.588388E-01	0.000000E+00	1.588388E-01
5.960360E-02	0.000000E+00	5.960360E-02
7.858553E-02	0.000000E+00	7.858553E-02
1.386063E-01	0.000000E+00	1.386063E-01
6.023478E-02	0.000000E+00	6.023478E-02
1.803081E-01	0.000000E+00	1.803081E-01
1.134389E-01	0.000000E+00	1.134389E-01
6.654503E-02	0.000000E+00	6.654503E-02
1.386514E-01	0.000000E+00	1.386514E-01
1.062310E-01	0.000000E+00	1.062310E-01
1.893042E-01	0.000000E+00	1.893042E-01
8.686904E-02	0.000000E+00	8.686904E-02
6.477421E-02	0.000000E+00	6.477421E-02
1.151993E-01	0.000000E+00	1.151993E-01
7.920220E-02	0.000000E+00	7.920220E-02
1.003032E-01	0.000000E+00	1.003032E-01
1.415895E-01	0.000000E+00	1.415895E-01
9.823225E-02	0.000000E+00	9.823225E-02
1.293041E-01	0.000000E+00	1.293041E-01
5.911880E-02	0.000000E+00	5.911880E-02
5.750705E-02	0.000000E+00	5.750705E-02
9.992638E-02	0.000000E+00	9.992638E-02
5.957699E-02	0.000000E+00	5.957699E-02
4.771491E-02	0.000000E+00	4.771491E-02
4.659625E-02	0.000000E+00	4.659625E-02
1.150343E-01	0.000000E+00	1.150343E-01
1.241877E-01	0.000000E+00	1.241877E-01
6.334187E-02	0.000000E+00	6.334187E-02
2.577283E-01	0.000000E+00	2.577283E-01
1.070391E-01	0.000000E+00	1.070391E-01
6.305872E-02	0.000000E+00	6.305872E-02
1.150305E-01	0.000000E+00	1.150305E-01
5.276873E-02	0.000000E+00	5.276873E-02
7.181440E-02	0.000000E+00	7.181440E-02
1.753436E-01	0.000000E+00	1.753436E-01
1.030626E-01	0.000000E+00	1.030626E-01
9.916597E-02	0.000000E+00	9.916597E-02
1.026772E-01	0.000000E+00	1.026772E-01
8.269705E-02	0.000000E+00	8.269705E-02
1.078862E-01	0.000000E+00	1.078862E-01
7.761458E-02	0.000000E+00	7.761458E-02
9.635980E-02	0.000000E+00	9.635980E-02
1.309148E-01	0.000000E+00	1.309148E-01
6.647535E-02	0.000000E+00	6.647535E-02
5.701342E-02	0.000000E+00	5.701342E-02
5.286084E-02	0.000000E+00	5.286084E-02
6.130893E-02	0.000000E+00	6.130893E-02
5.356993E-02	0.000000E+00	5.356993E-02
7.682511E-02	0.000000E+00	7.682511E-02
1.558591E-01	0.000000E+00	1.558591E-01
1.051469E-01	0.000000E+00	1.051469E-01
5.316441E-02	0.000000E+00	5.316441E-02
5.289125E-02	0.000000E+00	5.289125E-02
1.259758E-01	0.000000E+00	1.259758E-01
7.417371E-02	0.000000E+00	7.417371E-02
6.466562E-02	0.000000E+00	6.466562E-02
6.346528E-02	0.000000E+00	6.346528E-02
5.770192E-02	0.000000E+00	5.770192E-02
1.612115E-01	0.000000E+00	1.612115E-01
5.712189E-02	0.000000E+00	5.712189E-02
1.005026E-01	0.000000E+00	1.005026E-01
7.994178E-02	0.000000E+00	7.994178E-02
8.270605E-02	0.000000E+00	8.270605E-02
5.913331E-02	0.000000E+00	5.913331E-02
8.476492E-02	0.000000E+00	8.476492E-02
2.914335E-01	0.000000E+00	2.914335E-01
7.016511E-02	0.000000E+00	7.016511E-02
4.000454E-02	0.000000E+00	4.000454E-02
